2022-10-01 17:10:48.396077 ; Session        ; Debug       ; Session log loaded as 'D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\SessionLogs\editor 2022-10-01 17-10-44.txt'. [27.9 ms]
2022-10-01 17:10:56.755164 ; Settings       ; Debug       ; No settings file exists for AuthenticationSettings. A new instance with default values has been created. [688 us]
2022-10-01 17:10:57.202164 ; Main           ; Debug       ; GUI initialized. [758 ms]
2022-10-01 17:10:57.202164 ; Main           ; Debug       ; Docking manager initialized. [80.9 us]
2022-10-01 17:10:57.206163 ; OpenTAP        ; Information ; OpenTAP version '9.18.5+0328e9b4' 64-bit initialized 10/01/2022 [12.9 s]
2022-10-01 17:10:57.283233 ; AssemblyData   ; Debug       ; Loaded PackageManager. [415 us]
2022-10-01 17:10:57.283233 ; AssemblyData   ; Debug       ; Loaded Editor. [28.2 us]
2022-10-01 17:10:57.402167 ; AssemblyData   ; Debug       ; Loaded MyOpenTapShare. [119 ms]
2022-10-01 17:10:57.437163 ; AssemblyData   ; Debug       ; Loaded ResultsViewer. [34.7 ms]
2022-10-01 17:10:57.466164 ; AssemblyData   ; Debug       ; Loaded RunExplorer. [27.9 ms]
2022-10-01 17:10:57.471162 ; Settings       ; Debug       ; ConnectionSettings loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\Bench\Default\Connections.xml [3.52 ms]
2022-10-01 17:10:57.483165 ; Settings       ; Debug       ; DutSettings loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\Bench\Default\DUTs.xml [11.9 ms]
2022-10-01 17:10:57.908163 ; Settings       ; Debug       ; InstrumentSettings loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\Bench\Default\Instruments.xml [424 ms]
2022-10-01 17:10:57.910164 ; Settings       ; Debug       ; MySettings1 loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\MySettings.xml [2.27 ms]
2022-10-01 17:10:57.913163 ; Settings       ; Debug       ; ResultSettings loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\Results.xml [3.20 ms]
2022-10-01 17:10:58.210162 ; Main           ; Warning     ; Recovery test plan detected.
2022-10-01 17:10:58.240166 ; AssemblyData   ; Debug       ; Loaded MyPluginChuck. [21.1 ms]
2022-10-01 17:10:58.462680 ; Resolver       ; Debug       ; Found match for Keysight.Kal.Licensing.Api, Version=4.0.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Dependencies\Keysight.Kal.Licensing.Api.4.0.0\Keysight.Kal.Licensing.Api.dll
2022-10-01 17:10:58.630677 ; KAL            ; Debug       ; KAL signature verified. [59.5 ms]
2022-10-01 17:10:58.746196 ; KAL Process    ; Debug       ; Initialized [203 ms]
2022-10-01 17:10:58.751196 ; KAL            ; Debug       ; Initialized [211 ms]
2022-10-01 17:11:00.023706 ; Settings       ; Debug       ; PanelSettings loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\GUI Panels.xml [3.25 ms]
2022-10-01 17:11:00.946879 ; Main           ; Debug       ; Application startup finished. [16.6 s]
2022-10-01 17:11:02.154435 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [4.71 s]
2022-10-01 17:11:02.154435 ; Main           ; Information ; Latest version of 'Visual Studio SDK CE' is 1.4, your version is 1.2. Please consider updating. [4.71 s]
2022-10-01 17:11:02.154435 ; Main           ; Information ; Latest version of 'WPF Controls' is 9.18, your version is 9.17. Please consider updating. [4.71 s]
2022-10-01 17:11:02.154435 ; Main           ; Information ; Latest version of 'SDK' is 9.18, your version is 9.17. Please consider updating. [4.71 s]
2022-10-01 17:11:02.154435 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.19, your version is 9.18. Please consider updating. [4.71 s]
2022-10-01 17:11:02.154435 ; Main           ; Debug       ; Update check complete. [4.71 s]
2022-10-01 17:11:03.224669 ; Settings       ; Debug       ; Saved GuiControlsSettings to D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\GUI Controls.xml [19.1 ms]
2022-10-01 17:11:03.246669 ; Settings       ; Debug       ; Saved PanelSettings to D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\GUI Panels.xml [6.86 ms]
2022-10-01 17:11:03.257669 ; Settings       ; Debug       ; Saved EditorSettings to D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\Editor.xml [10.2 ms]
2022-10-01 17:11:05.632791 ; VisaDeviceDiscovery ; Error       ; Detecting device addresses took longer than expected. This might be caused by a broken VISA installation.
2022-10-01 17:11:44.532870 ; Settings       ; Debug       ; Saved GuiControlsSettings to D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\GUI Controls.xml [16.6 ms]
2022-10-01 17:11:44.540870 ; Settings       ; Debug       ; Saved PanelSettings to D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\GUI Panels.xml [6.90 ms]
2022-10-01 17:11:44.547870 ; Settings       ; Debug       ; Saved EditorSettings to D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\Editor.xml [6.41 ms]
