2022-12-24 21:35:37.763313 ; Session        ; Debug       ; Session log loaded as 'D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\SessionLogs\editor 2022-12-24 21-35-33.txt'. [22.1 ms]
2022-12-24 21:35:54.091372 ; KAL            ; Debug       ; Initialized [401 ms]
2022-12-24 21:35:54.098373 ; KAL Process    ; Debug       ; Initialized [409 ms]
2022-12-24 21:35:57.246374 ; Settings       ; Debug       ; PanelSettings loaded from D:\Program_Project\Git\SentioDev\Examples-OpenTAP\MyOpenTapMain\bin\Debug\Settings\GUI Panels.xml [3.61 ms]
2022-12-24 21:35:58.354372 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.3, your version is 1.1. Please consider updating. [6.51 s]
2022-12-24 21:35:58.354372 ; Main           ; Information ; Latest version of 'SDK' is 9.18, your version is 9.17. Please consider updating. [6.51 s]
2022-12-24 21:35:58.354372 ; Main           ; Information ; Latest version of 'Visual Studio SDK CE' is 1.4, your version is 1.2. Please consider updating. [6.51 s]
2022-12-24 21:35:58.354372 ; Main           ; Information ; Latest version of 'WPF Controls' is 9.18, your version is 9.17. Please consider updating. [6.51 s]
2022-12-24 21:35:58.354372 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.19, your version is 9.18. Please consider updating. [6.51 s]
2022-12-24 21:35:58.354372 ; Main           ; Debug       ; Update check complete. [6.51 s]
2022-12-24 21:35:59.574374 ; Main           ; Debug       ; Application startup finished. [25.9 s]
2022-12-24 21:36:07.812375 ; AssemblyData   ; Debug       ; Loaded MyPluginChuck. [87.6 ms]
2022-12-24 21:36:07.902373 ; AssemblyData   ; Debug       ; Loaded MyPluginGen. [88.7 ms]
2022-12-24 21:36:07.993370 ; AssemblyData   ; Debug       ; Loaded MyPluginVision. [90.7 ms]
